entity_id,month,transactions_volume,policy_change_exposure,anomaly_score,prior_case_flag,behavior_shift_30d,data_quality_score,downstream_event
3,1,26.50500547733945,0,0.6987835578682527,1,0.4910254506860792,0.954480139336546,0
3,2,19.958439236912117,0,1.8568595805423649,1,0.39869291854350614,0.75204247746236,0
3,3,28.906840994433384,0,0.5135992613499791,1,1.5490817880617727,0.761436345436521,1
3,4,8.11014521412224,0,0.6674203571780117,1,0.5375990189628308,0.9625985489050973,0
3,5,3.0034919245600498,0,0.19156919694016078,1,-0.8631498293374746,0.7797478106456999,0
3,6,4.636886910483271,0,0.4429117828116656,1,-0.06112385988197413,0.9302206260243683,1
3,7,9.366836692177502,1,1.2251292143288208,1,0.80202903718789,0.7841258686762969,0
3,8,11.784862221684492,1,2.6956216140423392,1,-0.1841370904591475,0.7470093310760659,0
3,9,12.419177486597782,0,0.2714716997246446,1,-0.35494987101722625,0.6782168776209075,0
3,10,7.47986834448574,0,1.5685328977000217,1,0.14894562621648935,0.7093817286914694,0
3,11,4.746584460648427,0,2.0676698559700903,1,2.848342377360157,0.7562746696939726,1
3,12,28.994247083896447,0,0.6101358939856937,1,0.9333857434993603,0.8847812859573295,0
4,1,7.879959561771681,0,0.5451061394380023,0,0.41648174502465224,0.8624343462134773,0
4,2,6.855638649545074,0,0.43657515682772063,0,-0.582520429585334,0.98,0
4,3,4.337015819912552,0,0.39783957549211524,0,-1.4961328157982696,0.9452914362471092,0
4,4,2.406730641301317,1,1.1331234104064591,0,-1.1443501069862239,0.7322780154040041,0
4,5,5.752980836574412,0,0.03864500891158531,0,-0.3576562301209718,0.9677193578394525,0
4,6,7.621157729395726,0,0.0,0,-2.076012095243918,0.8762396386971287,0
4,7,11.511167447268528,0,0.17210213157621196,0,-1.4425711506467476,0.8232435062115299,0
4,8,19.383221128879722,0,0.5223898489071084,0,1.0745785825378193,0.8851194526990639,0
4,9,7.134543923349375,0,0.9077379278728022,0,-1.5554357518165725,0.9125880273934129,0
4,10,10.75684430554464,0,0.7265714574534564,0,-1.9097987211011103,0.8446437461681439,0
4,11,16.975275419016835,0,0.0,0,-1.4073081208095526,0.8526225674301008,0
4,12,8.26662662926272,0,0.6411622042135129,0,-2.5571230487514836,0.8743493383224208,0
5,1,17.774871208450374,0,2.085703044499794,1,0.9133564368250272,0.9177267188674723,1
5,2,23.67275644672129,0,1.2166193357514252,1,0.8251444007479879,0.7809323788208494,1
5,3,15.693996566734745,1,0.9115634534774517,1,0.8193273581068148,0.8885164438127179,0
5,4,14.078173952263898,0,1.0605369497547996,1,1.777900016787725,0.9185435186053221,1
5,5,50.39206874573367,0,0.0,1,2.0256644107598616,0.8133840455234539,1
5,6,4.767805860203527,0,0.0,1,-0.13288717562844685,0.8851709284813595,0
5,7,5.34190540099989,1,1.6905862206356057,1,0.5072370551199324,0.8067508617373289,0
5,8,8.379740612706538,0,1.5846318706254356,1,0.7881257220979963,0.8924051764481173,0
5,9,14.0315391783695,0,0.7769198903051376,1,1.050886015553336,0.8287328966467696,0
5,10,3.7712469913228936,0,0.015008932652363626,1,-1.5184190224690397,0.7957388447875858,1
5,11,14.040078440262656,0,1.981919003449722,1,0.519611344140909,0.9582868711655518,0
5,12,8.728571497429067,0,0.43084501324878144,1,0.2596204661274484,0.9142868015502881,1
6,1,9.024232898761781,0,1.3597995852107163,0,-0.40308275295428714,0.8072879809301156,0
6,2,12.62021329186546,0,0.940055092710514,0,0.46714755710953015,0.9556529324422534,0
6,3,18.520883691346867,0,1.490206402316941,0,0.48645729043779423,0.8395089975837324,0
6,4,33.94541560240226,0,0.82212510643473,0,1.1100340302933178,0.7823471173786122,0
6,5,11.7859768300526,0,0.0,0,-1.7242672038185918,0.7606092709608313,0
6,6,31.215169891096046,0,0.03652790967363823,0,0.4543554957794321,0.817433741091974,0
6,7,14.155003471844793,0,1.454687764026828,0,-0.8863265149545928,0.8505071249889814,0
6,8,23.06910318110253,1,1.716535657843635,0,0.44031301362014846,0.7563673935068637,0
6,9,5.857033109907153,0,1.1387318284978227,0,0.740444601255657,0.9368229603556728,0
6,10,12.819210180857496,0,1.3648746789383817,0,-1.5068475872200404,0.8231514105505083,0
6,11,22.12886426171896,0,0.20635552781342403,0,-1.2108352218632366,0.6128376929726679,1
6,12,12.673282743236552,0,1.0355478377629916,0,-1.2634446291214279,0.8262141309841892,0
7,1,6.994596028605817,0,1.9616815774100165,0,-0.5884443638778424,0.7789843475428352,0
7,2,24.543671956736613,0,1.8399576174627204,0,0.403027438933336,0.8706583058658156,0
7,3,6.0103799536077815,1,1.7380594795234197,0,-0.774492961154034,0.8209976722120897,0
7,4,2.5133211387851424,0,0.0,0,-0.4589163159191283,0.8698132720887154,0
7,5,9.608520928485303,0,0.11545048471304713,0,0.9208548806175747,0.9030132776308387,0
7,6,12.62920545225343,0,0.7604597943364656,0,0.008315307307309942,0.7897177935714097,0
7,7,6.202068319879228,0,1.0554323040216227,0,0.3307180565053746,0.7887571778056229,0
7,8,9.605849538963081,1,1.8053252586540822,0,0.803866432545923,0.6541498192467962,0
7,9,6.161648481919959,0,0.0,0,1.4872576938193829,0.9498359988047546,1
7,10,2.489814089550518,1,1.2157804699667316,0,-0.3302295154757443,0.8271517186104527,0
7,11,6.396066435054599,0,1.949207018022957,0,-0.8154466774774838,0.8699228897845553,0
7,12,8.197366735550823,0,0.0,0,-0.09655574200632541,0.8083529269715671,0
8,1,13.594644361516606,0,0.0,0,-0.151967891747088,0.9110341185869549,0
8,2,8.739283894374248,0,0.2677039014119885,0,-1.9203473333303205,0.8857057718034451,0
8,3,9.711392393980718,0,0.0,0,0.6670746226477915,0.8147478062744206,0
8,4,4.363210011309394,0,0.0,0,-1.0094608314657545,0.9590114111842672,0
8,5,16.636012696567533,0,0.0,0,-2.382140578029333,0.8251612819043245,0
8,6,3.244543826480866,0,0.4701657860004643,0,-1.9839513993085423,0.905935738535591,0
8,7,5.168654952940044,0,0.5336903601781969,0,-2.1965907864276626,0.8631512562381841,0
8,8,5.700215309870562,0,0.0,0,-0.11045309134865328,0.8755520211032983,0
8,9,13.098777302585116,0,0.0,0,-0.6547928853008677,0.777806152416599,0
8,10,2.274172519310379,0,0.4404574081680717,0,-1.1094331680238787,0.6448204526543546,0
8,11,4.123419082707857,0,0.68807615072024,0,-0.3245707811667796,0.98,0
8,12,5.7250474064373815,0,0.5405702641739116,0,0.4875661662375092,0.8082941665090172,0
9,1,8.193130895692992,0,0.649391431921086,0,1.1415369074503372,0.6698578167504763,0
9,2,2.627273816235712,0,0.1808152008379687,0,0.10369443055748878,0.9390372713328211,0
9,3,10.216332033337993,0,0.1382533106496836,0,-0.5348287759048677,0.8946839167419378,0
9,4,10.485278955088422,0,0.0968698021016684,0,0.2738124339149954,0.8331447988509474,0
9,5,15.95240761360079,0,0.10582828477698633,0,0.19812757639343706,0.9402415085879442,0
9,6,6.076497610537886,0,1.0192353699736245,0,0.9752741360395403,0.7587871264699015,0
9,7,10.947651329473123,0,0.6900547882802005,0,0.5350179734336004,0.8626495267924087,0
9,8,3.9997711524700303,0,1.522646260286172,0,1.353641203560179,0.768350158438933,0
9,9,18.479523477769895,0,1.1828327824011327,0,-0.04985640730268937,0.7785495502732109,1
9,10,5.749538557954718,0,2.0710423633806085,0,1.3071324348243216,0.7763319681752697,1
9,11,13.786470583419165,0,1.2661842819330111,0,0.950701432298338,0.9009525026697768,0
9,12,11.115416189692983,0,0.0,0,1.7983235769951778,0.98,1
10,1,6.135197082374612,0,1.0204451837638358,0,-0.6861618616080616,0.8459042310546723,1
10,2,20.219611935544357,0,1.152326150727502,0,0.5260161838367348,0.8337668812163561,0
10,3,7.556937913155499,0,1.336030304050018,0,0.8383632374828679,0.7070633990905537,0
10,4,22.32393156816299,1,1.6054142786977659,0,0.07568424837072045,0.6833040938113552,1
10,5,25.598242355843094,0,0.8856149742949234,0,-0.633560247431826,0.8244714722391282,0
10,6,8.359415925991868,0,0.6254046148793165,0,-0.07903443180988011,0.8749162267442752,0
10,7,13.930036916082482,1,1.2413062471609555,0,2.1302242894677725,0.677033638981257,1
10,8,12.032255381056535,0,0.8958474350691592,0,1.578995889578608,0.6361732453517649,0
10,9,6.01019122145941,1,1.0511506918067093,0,0.03131360207318055,0.7438990395981568,1
10,10,9.665486901196015,1,1.6030785677559813,0,2.4145469675739295,0.7625361080277206,1
10,11,79.63368898833203,0,0.48308986290071937,0,1.3583231267912286,0.8210533970332526,0
10,12,12.046526689516924,0,0.9879646891724486,0,0.7891498574878477,0.883997271794892,1
11,1,7.798915753116521,0,0.9067568628150978,0,-1.5614846408727245,0.8174445000981952,0
11,2,8.766298792673906,0,0.8320324366668755,0,-0.29682485963767846,0.6986442997350472,0
11,3,6.494890074611208,0,0.30544684287636326,0,-0.1505231355797456,0.925811968787864,0
11,4,3.8481857416631984,0,1.1964977275000277,0,-0.7417324855544677,0.6498640124672276,0
11,5,5.3066395591611855,0,0.35204134853415775,0,-0.6340986888791107,0.9339471688434725,0
11,6,9.884041028765388,0,0.5978187561715174,0,-0.2612291257852681,0.8382046008065466,0
11,7,25.527977774629445,0,0.0,0,-0.29059936824356547,0.7639003839744986,0
11,8,10.349574101218822,0,1.0162181639799963,0,0.6882299910801123,0.9649041405250632,0
11,9,2.3991561209450443,0,0.0,0,-0.24622371612425537,0.804284062464261,0
11,10,6.697700363699717,0,0.1624460315005512,0,-0.28538503197775794,0.8504813344348857,0
11,11,19.9261415343481,0,0.7377173826724372,0,-1.3893050494059185,0.8429698606067503,0
11,12,8.419596922833952,0,0.668571258743189,0,0.7267486412944812,0.8731487325565689,0
12,1,1.7856867593786798,0,0.11370411084797942,0,-2.101199877432937,0.7930318366496849,0
12,2,19.290896723313004,0,0.06505889857810952,0,0.4001729833417475,0.8604821692954735,0
12,3,4.916095820713274,1,0.20035112482264641,0,-1.3729868599046924,0.8439486205749948,0
12,4,4.712280467088997,0,0.2112035145440686,0,-1.9547549811094427,0.7666729893902983,0
12,5,2.146365334078425,0,0.10379243898410358,0,-2.432657706838035,0.8683585372370884,0
12,6,7.338027071056058,0,0.011161683258559676,0,-1.3273717588304013,0.8113767873020284,0
12,7,14.739090140094385,0,0.0,0,-0.7375658285832906,0.9113458297427395,0
12,8,8.23285621717032,0,0.0,0,-1.4280397345592721,0.9007128302186994,0
12,9,7.507696318251925,0,0.308807289302087,0,-0.7140556321944443,0.7512149530470816,0
12,10,1.8604602789607365,0,0.0,0,-1.0080579885152192,0.828091959556301,0
12,11,6.158334339475212,1,0.6663134948913076,0,-0.15049277410498493,0.6013637326578046,0
12,12,5.132111027683077,0,0.5113061671139989,0,0.013856978142009395,0.8662220038601893,0
13,1,5.8110057636345775,1,1.526364019633804,0,-0.6993629848544923,0.8479115302573921,0
13,2,5.139842298231864,0,0.07581925771707651,0,0.2982846675260112,0.7735499866078881,0
13,3,7.184854881284468,0,2.1637741630904337,0,-1.4296344394050835,0.9677611653192106,0
13,4,8.718308332795042,0,0.34460348849577976,0,1.1185948138749595,0.8134823084620222,0
13,5,7.832371711359476,0,0.7706996657924561,0,1.1105630117971275,0.8438115056143316,0
13,6,7.076934830401677,1,0.41316847084601327,0,0.36405709206146897,0.8755210558193117,1
13,7,19.21318124232587,0,0.34630970882672907,0,0.1992846571167841,0.8549533186943967,0
13,8,3.5097705910122263,1,1.5094544798460512,0,-0.08908043051389497,0.7223128880275067,0
13,9,9.048824306158583,1,1.910588130503457,0,1.5812166032467159,0.8095645324258283,0
13,10,15.998197543743174,0,0.8710259945016101,0,0.2776441665750995,0.7622129860362364,0
13,11,5.04126377399764,0,1.0403371754351305,0,1.1486081112805235,0.8282660493050166,0
13,12,8.633372795026979,1,1.8457593966788834,0,-0.1651937319398539,0.798162757744234,0
14,1,8.085855188390259,0,1.8408092636393567,0,-0.08748232401026244,0.830488311185813,0
14,2,7.71200075620075,0,1.568065709416436,0,-0.14732491978976753,0.9530755399454601,0
14,3,8.562085908857995,0,1.8040268961868797,0,-2.086530576009267,0.6898763404449056,0
14,4,13.662903205354745,0,0.3318982550355792,0,0.9182584019844153,0.9324156322522185,1
14,5,10.6356213089372,0,1.0893421813519815,0,0.10067088838763917,0.850107187740359,0
14,6,3.857468764738505,0,0.3465879407538144,0,-0.2280282747225979,0.7294139481781562,0
14,7,39.45166158972742,0,0.3126458016727238,0,-0.3261058832092898,0.7580636802249364,0
14,8,4.96250433761101,1,0.08072629972154416,0,-0.3346579344124028,0.7818901676242265,0
14,9,4.089113995386859,0,0.0407222064306831,0,0.570691201213405,0.8491489058705445,0
14,10,11.244059618444574,0,0.5021788658408852,0,1.3797200796077767,0.9306008616789246,0
14,11,28.815049454114966,0,0.0,0,-0.8327607219746064,0.968793502938708,0
14,12,6.745699775804006,0,0.5291926994242109,0,-0.5843881802982037,0.7960630030620393,0
15,1,10.62149836222916,0,0.7393694186780488,0,-1.5651496656078994,0.7397592578521707,0
15,2,6.952568717114024,0,1.2077518882442493,0,1.982895221908439,0.88287860615207,1
15,3,19.505513086011195,0,0.8352041010737122,0,1.324974169373932,0.8952950206859867,1
15,4,6.99957600366799,0,0.0,0,0.899242823548698,0.8761607895031451,0
15,5,20.058415615538994,0,2.3251732897230393,0,1.9706705847976214,0.7698966853794764,1
15,6,26.66229147687971,0,0.95035264071742,0,-0.8055393379780572,0.8362748391826921,0
15,7,35.38904007276626,0,1.450236725400787,0,0.16853546601220445,0.7997212215890568,0
15,8,40.45197227315271,0,1.9383926383694396,0,0.9090599074813861,0.9136622407795386,0
15,9,13.290204337323622,0,1.702314279844524,0,1.40661194083991,0.8974843755924453,0
15,10,11.374337956828388,1,1.4023367231565484,0,1.1924076203224823,0.7220200440704908,1
15,11,12.497255979783757,0,0.0,0,-0.9913044995593785,0.9136670924175819,0
15,12,6.426878190704926,1,3.2413137929182367,0,1.9131674936356589,0.7835765236114249,1
16,1,2.2905428133105747,0,0.0,1,-1.6353273154398935,0.854278530145752,0
16,2,9.267127528843039,0,0.0,1,-1.663288003514157,0.9486321547282157,0
16,3,2.9042057792625133,0,0.0,1,-0.4029526214499559,0.8952368335335275,0
16,4,7.387482722145155,0,0.8371140853296158,1,-1.4509692033762345,0.8051396668729803,0
16,5,6.762701494020714,0,0.20887826747209912,1,-2.196519047872859,0.8400952564536273,0
16,6,3.0934928165315494,1,0.7928913949620956,1,-0.045736816197927896,0.918759584609865,0
16,7,29.982315919026266,0,0.0,1,-0.3814944816895869,0.8851192823511116,1
16,8,23.572176989573872,0,0.0,1,0.05782603193963243,0.8412683878750932,0
16,9,2.715649255390185,0,0.5091301944680579,1,0.9551480868465707,0.8872942129757848,0
16,10,4.608748928865392,0,0.0,1,0.05816905685510376,0.7113432717432813,0
16,11,7.391488190005353,1,1.5338663378186002,1,0.7045602240426794,0.8467672420600059,1
16,12,7.5162960850493965,1,0.5868164223844241,1,-0.08843019998207008,0.8144860219058521,0
17,1,10.016754545621772,0,0.0,0,0.6152648536201953,0.9499006217928405,0
17,2,6.995227928480795,1,2.646786733749891,0,0.39219806311047184,0.80697699912085,1
17,3,17.397277809206734,0,1.415493746830793,0,-0.7383373848419149,0.9446024593402126,0
17,4,9.022567235347788,0,1.4988806179707528,0,0.760816266304915,0.9021398513122432,0
17,5,9.425445801370186,0,0.0,0,1.6653436924178002,0.9594325960576776,0
17,6,22.02143832562353,1,1.6322267207489805,0,0.6849965588143055,0.7532472938368314,1
17,7,13.51108972265576,0,1.5897101335003525,0,1.3595357729664275,0.9023727622758229,1
17,8,6.940187407886033,0,0.0,0,0.7437538516024691,0.8433240973418725,1
17,9,5.733532291953563,0,0.547372989786675,0,0.8550326111022716,0.7387451656019794,0
17,10,14.421880266834524,1,2.674119260243449,0,0.6045910420527624,0.7225423852103713,0
17,11,11.376932015147945,0,2.039638065327196,0,0.42771119861106116,0.98,0
17,12,15.015964454058574,0,0.5053834537684596,0,-0.23788319911755626,0.8867764764011989,0
18,1,2.4160840423770105,0,1.0273406113721824,0,-0.47517580886245897,0.6691668194129717,0
18,2,24.540396172927387,1,0.5663355443571277,0,1.4221658118599767,0.8059982673077238,1
18,3,8.505282628650797,0,0.0,0,0.3271511203872488,0.7401597586491568,0
18,4,4.820826951597021,0,0.0,0,-1.427632794805701,0.8217108206709084,0
18,5,3.4996747531008183,0,0.0,0,-0.9727670246530368,0.8000317273427856,0
18,6,6.145259990855222,0,0.0,0,-0.5019218313069478,0.98,0
18,7,9.694884359446748,0,0.0,0,-1.9771954342420552,0.8668233032868917,0
18,8,5.775453024038623,1,0.0,0,-2.587810018297649,0.751269957017367,0
18,9,13.330421530730618,0,0.12053796982728691,0,-2.3843259013593014,0.8993825264393807,0
18,10,12.573723282088626,0,1.645938636506162,0,-1.3265865784578124,0.9099378341760683,1
18,11,17.33179231432867,0,0.8277556897695233,0,-0.24984175078280957,0.8416033475199861,0
18,12,2.3971450540328383,0,0.6256440762677506,0,-0.10714340490387374,0.7246353399811649,0
19,1,5.418070685631639,0,1.0640534313411876,0,-0.2627984661610554,0.8186368163303415,0
19,2,4.215662820492127,0,0.05329929886799729,0,-1.178695473694165,0.8629647647250299,0
19,3,8.516311358107846,0,0.736724593523779,0,-0.1432139451743503,0.7337120576054695,0
19,4,15.551772713945649,1,1.3396771195091228,0,1.2890907508777578,0.757757929903503,0
19,5,7.809073771428663,0,0.0,0,0.7169201672216267,0.7712004057820446,0
19,6,3.599965490078564,0,0.0,0,0.2086048443141076,0.8862030735183674,0
19,7,21.61887993843773,0,0.4592141073059745,0,0.8878517845865089,0.9511631847470429,0
19,8,18.94952260186752,0,0.6343526356838579,0,-0.3274852779723121,0.8192959259433803,0
19,9,8.177274534060281,0,0.023018443702567566,0,0.34734738261217346,0.98,0
19,10,5.316376849471721,0,0.5302587449775196,0,0.5541002427570961,0.9440405261207023,0
19,11,2.0551058289689794,0,0.760212019972655,0,0.8384899662895426,0.7524099404126783,0
19,12,8.303551771736638,1,1.856829126298993,0,-1.3702673376536854,0.8479055257373848,0
20,1,5.100100076924244,0,0.0,0,-0.48148936302283396,0.8404664930137663,0
20,2,4.433963221193361,1,1.6791056725004951,0,0.3030657878842437,0.7391496014781471,0
20,3,8.48976630162425,1,1.31434526045705,0,-0.06384205113642134,0.9609561439659138,0
20,4,19.781547795754538,1,0.3007392982663009,0,0.021969201157542365,0.770159948513207,0
20,5,6.373729082122057,1,0.8826741506798881,0,0.22541712170108824,0.7518064469884893,0
20,6,8.368644934864262,0,0.0,0,-1.8802039468822156,0.7679671897777677,0
20,7,4.581722039381793,0,0.0,0,-0.3064486796118732,0.8386883598284958,0
20,8,2.6176055904019,1,0.4157734886123005,0,-1.3037554579888082,0.8028169612543641,0
20,9,2.370612109950585,0,0.0,0,-0.9736626907229713,0.8613135578672435,0
20,10,21.063073379076556,0,0.36995323413608733,0,0.3928280394342988,0.8368837199978403,0
20,11,9.87860576362678,0,0.0,0,-0.4156644451286364,0.8033055714555055,0
20,12,3.0124313384122128,0,0.0,0,-1.126032751898298,0.98,0
21,1,7.6477225398332545,0,0.31506877980073034,0,-0.5315284763150406,0.7346417011487989,0
21,2,3.290019126772639,0,0.0,0,-0.2383754911221378,0.8189093455146546,0
21,3,3.4035263551980957,0,0.0,0,-0.8578876118202182,0.8751055216085697,0
21,4,4.698239762698927,1,0.47719191417598317,0,-0.497665751099973,0.857935324443825,0
21,5,29.150745271334785,0,0.3859449287887616,0,-1.3971711625595276,0.7877915257801386,0
21,6,3.9779300384508947,0,0.0,0,0.4193233856434316,0.7765797170065989,0
21,7,6.204659964698236,0,0.38706388900159594,0,-1.5043979435998698,0.98,0
21,8,3.3327987872191205,0,0.0,0,0.9775288595455868,0.9147355785482538,0
21,9,4.144757860803117,0,1.1856701238658685,0,0.6596619527624804,0.7226389598206835,0
21,10,2.764590762110865,0,0.5283412184755787,0,-0.6092790039424995,0.7018270515679038,0
21,11,6.841797668738286,1,0.6265430323906322,0,-0.02432653169271812,0.8053963683975769,0
21,12,7.903505378468876,0,0.6705761287181801,0,-0.3390976649911009,0.8531754821278049,1
22,1,6.735145356884347,0,0.5123740884074419,0,0.12879476554278096,0.8887185835161221,0
22,2,9.648234554082933,0,0.4985174048282761,0,-1.502258377779983,0.9039035514934206,0
22,3,3.595083693718934,1,1.1704169522399088,0,-0.30891112885488503,0.680613791835898,0
22,4,6.410972425205146,0,0.0,0,0.6198708489952264,0.7779446253029858,0
22,5,10.304757096559465,0,0.0,0,-2.5445358501104733,0.8526156180202616,0
22,6,9.0436254554475,0,0.20922393235984535,0,-0.9799843101257769,0.9037691452077149,0
22,7,5.49611881968149,0,0.32269032561735805,0,-1.9678460451252453,0.9024494448937106,0
22,8,11.24240208128799,1,0.7573895068448255,0,-0.5487092235739051,0.8242819161120023,0
22,9,10.26144682558712,0,0.0,0,-1.78550912580124,0.7648421803099062,0
22,10,18.003783878529873,0,0.0,0,-0.058210988748647045,0.9637685079938845,0
22,11,1.8230253396006146,0,0.0,0,-0.530908677028864,0.7251037662248896,0
22,12,3.8012323203880953,0,0.0,0,-0.9503523738168864,0.8034724852574716,0
23,1,15.686314541874426,1,0.9829900500289553,1,0.7452051791470936,0.6771270434890609,1
23,2,6.222078522461443,1,0.5277048748267824,1,0.6468492995272324,0.8141487017225034,0
23,3,1.3250184507232958,0,1.1917519170583266,1,-0.4475473901984703,0.7327051214024366,0
23,4,2.6041418722625074,0,0.4354368237482957,1,-1.235145134869464,0.8033507942157847,0
23,5,12.800223215504058,0,0.19149381011436437,1,-0.938856433581123,0.9534807974767496,0
23,6,8.08515027638475,0,0.0,1,-0.8834462941628792,0.7480305278387595,0
23,7,2.2295197385169674,0,0.0,1,-0.838934118732042,0.7772717689117316,0
23,8,8.532247971847179,0,0.0,1,-0.7505561577445035,0.8672242103953209,0
23,9,4.00838321640103,0,0.06377214509500718,1,-0.014100744027549314,0.7987607942515659,0
23,10,5.308839541036222,0,0.6408801554640959,1,-0.2417418881991243,0.8155633333230433,0
23,11,6.861921818215791,0,1.6616189711574936,1,-1.3683099246903572,0.9115885514444283,0
23,12,21.222365886157665,0,0.5934458480557532,1,-0.6663938593940417,0.8524837760390843,0
24,1,5.2501454684413895,0,0.7923423459292637,0,0.3864357141994012,0.8685328355389214,0
24,2,10.775030205973392,0,0.45475681407429097,0,-0.5820948668876357,0.98,0
24,3,11.050003790275829,0,0.0,0,0.9060552075364117,0.8424644339719333,0
24,4,12.396698905403673,0,1.7628628158474435,0,0.4885624099586203,0.8491843107499963,0
24,5,8.374363140066707,0,0.9261301351819915,0,0.32458744902062875,0.8511744111911769,0
24,6,8.167359037963585,0,0.0,0,0.4042828193578394,0.6418489347958649,0
24,7,18.671024702678665,0,0.9804737776433636,0,-0.4615776786849656,0.8590998522788914,0
24,8,15.486331677117724,0,0.7250498174579019,0,0.7260205289381144,0.9028029993432267,0
24,9,3.7230205927342594,0,0.9811446242509424,0,0.34377541927148764,0.8581805327717933,0
24,10,4.084510981253931,0,2.519041723864942,0,0.2254508103434423,0.8966486508526195,0
24,11,5.93218884710602,0,0.0,0,1.4457687262251313,0.8718290014420618,0
24,12,7.677563371161303,0,0.49619884458038566,0,0.37326932265130636,0.8343196561723987,0
25,1,4.307090513687674,0,0.022097857012961065,0,-0.6636123557607143,0.6775193595152497,0
25,2,7.665160298596608,0,0.15714389788701855,0,0.20817684037225884,0.9121658367192719,0
25,3,4.1655299104511645,0,0.1828030437372257,0,-0.14552605696018575,0.8605499050496921,0
25,4,9.730481851335439,0,0.0,0,-2.3393193046358376,0.9734794284811642,0
25,5,3.959661291644774,0,0.0,0,-1.1728449398393805,0.9620705488250373,0
25,6,6.898348758182222,0,0.3936703865757161,0,0.10812457765988609,0.8658862896545213,0
25,7,6.309580354251549,0,0.19679895761052932,0,-0.01670383562768141,0.8944116545555865,0
25,8,6.328434823834522,0,0.18145736840644291,0,1.2738831139741957,0.8080981777167011,0
25,9,6.444656488044865,1,0.3816027583251704,0,-0.07030936236412377,0.7060955404085615,0
25,10,10.096942193719993,0,0.9276106570715191,0,-0.7974584419855707,0.8234265176128795,0
25,11,3.9462322381635953,0,0.0,0,0.13092275781894303,0.8208498165685406,0
25,12,9.42481054957438,0,0.0,0,-0.5101220859887312,0.8980767427759917,0
26,1,5.8657177526434126,1,1.7951092714450854,0,1.7649370569397296,0.8206737232821879,1
26,2,55.873293850951455,1,0.8728321491716146,0,0.03933696739583034,0.7019344302093846,0
26,3,4.980522171450103,0,0.8258845807856205,0,0.6768203414401915,0.8906182761310601,0
26,4,36.89894685035779,0,0.0,0,-0.6582436280366939,0.7107597608777747,0
26,5,7.8024793586368855,0,1.1739837676394278,0,0.8973830684546028,0.7755141209646317,0
26,6,11.465026781121875,0,0.6634808397909164,0,0.2565594177390561,0.8327880667383096,0
26,7,9.294115447177225,0,1.2130498635709879,0,1.216665127608686,0.82645218211782,0
26,8,14.90957938720111,0,1.3429711896619108,0,1.1255213501932775,0.9533349172526938,0
26,9,10.421134358897248,0,0.721044257812835,0,-0.34044208449622076,0.7311550397415143,0
26,10,10.88181510336637,0,0.019934913694551318,0,0.4547630674921097,0.8620737221445196,0
26,11,12.205304924983837,0,0.035402825578462555,0,-0.9143221533298354,0.9766263557418666,0
26,12,10.094973388843274,1,0.7579412012752861,0,0.3194186463111118,0.8683500574120083,0
27,1,4.217398692926853,0,0.8256331080574518,0,1.3884385844193625,0.7670734420104274,0
27,2,2.611065355165735,0,0.0362108133074357,0,0.6381296476351663,0.8697346519688595,0
27,3,2.617303080788283,0,0.9606698043992379,0,0.16385180601611696,0.8882088583805416,0
